Strain ID;Systematic gene name;Allele/Gene name;Single mutant fitness (26°);Single mutant fitness (26°) stddev;Single mutant fitness (30°);Single mutant fitness (30°) stddev;;;;;
YMR270C_tsq2213;YMR270C;rrn9-5008;0,6894;0,0196;0,5789;0,0346;;;;;
YMR270C_tsq2214;YMR270C;rrn9-5009;0,937;0,0112;0,9573;0,0188;;;;;
YMR271C_dma3865;YMR271C;ura10;1,0017;0,0201;1,0017;0,0201;;;;;
YMR271C_sn4447;YMR271C;ura10;1,0017;0,0201;1,0017;0,0201;;;;;
YMR272C_dma3887;YMR272C;scs7;0,7957;0,2085;0,7957;0,2085;;;;;
YMR272C_sn2817;YMR272C;scs7;0,7957;0,2085;0,7957;0,2085;;;;;
YMR272W-B_sn4582;YMR272W-B;ymr272w-b;1,048;0,0709;1,048;0,0709;;;;;
YMR273C_dma3886;YMR273C;zds1;1,0203;0,0353;1,0203;0,0353;;;;;
YMR273C_sn819;YMR273C;zds1;1,0203;0,0353;1,0203;0,0353;;;;;
YMR274C_dma3885;YMR274C;rce1;0,9887;0,1016;0,9887;0,1016;;;;;
YMR274C_sn357;YMR274C;rce1;0,9887;0,1016;0,9887;0,1016;;;;;
YMR275C_dma3884;YMR275C;bul1;0,909;0,1126;0,909;0,1126;;;;;
YMR275C_sn852;YMR275C;bul1;0,909;0,1126;0,909;0,1126;;;;;
YMR276W_dma3883;YMR276W;dsk2;1,0388;0,0906;1,0388;0,0906;;;;;
YMR276W_sn1630;YMR276W;dsk2;1,0388;0,0906;1,0388;0,0906;;;;;
YMR277W_damp130;YMR277W;fcp1_damp;0,987;0,0328;0,987;0,0328;;;;;
YMR277W_S16;YMR277W;fcp1-1-supp1;NaN;NaN;NaN;NaN;;;;;
YMR277W_S366;YMR277W;fcp1-1-supp2;NaN;NaN;NaN;NaN;;;;;
YMR277W_tsa426;YMR277W;fcp1-1-supp3;0,9884;0,0054;0,8631;0,0171;;;;;
YMR277W_tsq1270;YMR277W;fcp1-1-supp2;0,8734;0,0054;0,6493;0,0249;;;;;
YMR277W_tsq2809;YMR277W;fcp1-1-supp3;0,8179;0,0111;NaN;NaN;;;;;
YMR278W_dma3882;YMR278W;prm15;1,037;0,0205;1,037;0,0205;;;;;
YMR278W_sn2773;YMR278W;prm15;1,037;0,0205;1,037;0,0205;;;;;
YMR279C_dma3881;YMR279C;ymr279c;0,9267;0,2196;0,9267;0,2196;;;;;
YMR279C_sn2145;YMR279C;ymr279c;0,9267;0,2196;0,9267;0,2196;;;;;
YMR280C_dma3880;YMR280C;cat8;1,0183;0,0334;1,0183;0,0334;;;;;
YMR280C_sn1932;YMR280C;cat8;1,0183;0,0334;1,0183;0,0334;;;;;
YMR281W_tsa1162;YMR281W;gpi12-5001;0,7008;0,0438;0,642;0,0732;;;;;
YMR282C_dma3879;YMR282C;aep2;0,768;0,0745;0,768;0,0745;;;;;
YMR282C_sn3935;YMR282C;aep2;0,768;0,0745;0,768;0,0745;;;;;
YMR283C_dma3878;YMR283C;rit1;1,0035;0,0797;1,0035;0,0797;;;;;
YMR283C_sn3908;YMR283C;rit1;1,0035;0,0797;1,0035;0,0797;;;;;
YMR284W_dma3877;YMR284W;yku70;0,9875;0,0758;0,9875;0,0758;;;;;
YMR285C_dma3899;YMR285C;ngl2;1,0322;0,0368;1,0322;0,0368;;;;;
YMR285C_sn2066;YMR285C;ngl2;1,0322;0,0368;1,0322;0,0368;;;;;
YMR287C_sn2048;YMR287C;dss1;0,419;0,0546;0,419;0,0546;;;;;
YMR288W_damp861;YMR288W;hsh155_damp;0,998;0,0876;0,998;0,0876;;;;;
YMR289W_dma3898;YMR289W;abz2;0,996;0,1355;0,996;0,1355;;;;;
YMR289W_sn3407;YMR289W;abz2;0,996;0,1355;0,996;0,1355;;;;;
YMR290C_tsa1161;YMR290C;has1-5001;0,8714;0,1656;0,7902;0,2835;;;;;
YMR290C_tsq1380;YMR290C;has1-5001;0,8714;0,1656;0,7902;0,2835;;;;;
YMR291W_dma3897;YMR291W;tda1;1,0203;0,0159;1,0203;0,0159;;;;;
YMR291W_sn3799;YMR291W;tda1;1,0203;0,0159;1,0203;0,0159;;;;;
YMR292W_dma3896;YMR292W;got1;1,0205;0,0454;1,0205;0,0454;;;;;
YMR292W_sn213;YMR292W;got1;1,0205;0,0454;1,0205;0,0454;;;;;
YMR293C_sn2449;YMR293C;her2;0,3485;0,1177;0,3485;0,1177;;;;;
YMR294W_dma3895;YMR294W;jnm1;0,9055;0,1403;0,9055;0,1403;;;;;
YMR294W_sn1454;YMR294W;jnm1;0,9055;0,1403;0,9055;0,1403;;;;;
YMR294W-A_dma3894;YMR294W-A;ymr294w-a;1,032;0,0235;1,032;0,0235;;;;;
YMR295C_dma3893;YMR295C;ymr295c;1,039;0,0656;1,039;0,0656;;;;;
YMR295C_sn606;YMR295C;ymr295c;1,039;0,0656;1,039;0,0656;;;;;
YMR296C_damp863;YMR296C;lcb1_damp;1,0235;0,0092;1,0235;0,0092;;;;;
YMR296C_tsa600;YMR296C;lcb1-5;0,9776;0,1162;0,9263;0,1137;;;;;
YMR296C_tsa602;YMR296C;lcb1-4;0,772;0,0512;0,5814;0,0696;;;;;
YMR296C_tsa603;YMR296C;lcb1-2;0,7377;0,0573;0,6658;0,0604;;;;;
YMR296C_tsa606;YMR296C;lcb1-10;0,6861;0,0826;0,6361;0,1316;;;;;
YMR296C_tsq1132;YMR296C;lcb1-10;0,6861;0,0826;0,6361;0,1316;;;;;
YMR296C_tsq600;YMR296C;lcb1-5;0,9776;0,1162;0,9263;0,1137;;;;;
YMR296C_tsq602;YMR296C;lcb1-4;0,772;0,0512;0,5814;0,0696;;;;;
YMR297W_dma3892;YMR297W;prc1;1,0148;0,0848;1,0148;0,0848;;;;;
YMR298W_damp864;YMR298W;lip1_damp;0,878;0,0268;0,878;0,0268;;;;;
YMR298W_tsa1059;YMR298W;lip1-5001;0,9631;0,0846;0,9514;0,1835;;;;;
YMR298W_tsq1288;YMR298W;lip1-5001;0,9631;0,0846;0,9514;0,1835;;;;;
YMR299C_dma3891;YMR299C;dyn3;0,9483;0,1174;0,9483;0,1174;;;;;
YMR299C_sn1495;YMR299C;dyn3;0,9483;0,1174;0,9483;0,1174;;;;;
YMR300C_dma3890;YMR300C;ade4;1,0368;0,0456;1,0368;0,0456;;;;;
YMR300C_sn4438;YMR300C;ade4;1,0368;0,0456;1,0368;0,0456;;;;;
YMR301C_tsq2223;YMR301C;atm1-5002;0,874;0,1152;0,7429;0,0148;;;;;
YMR302C_dma3889;YMR302C;yme2;0,9407;0,0719;0,9407;0,0719;;;;;
YMR302C_sn4185;YMR302C;yme2;0,9407;0,0719;0,9407;0,0719;;;;;
YMR303C_dma3911;YMR303C;adh2;1,049;0,0672;1,049;0,0672;;;;;
YMR303C_sn2825;YMR303C;adh2;1,049;0,0672;1,049;0,0672;;;;;
YMR304C-A_dma3910;YMR304C-A;ymr304c-a;1,0415;0,0208;1,0415;0,0208;;;;;
YMR304W_dma3909;YMR304W;ubp15;0,8862;0,062;0,8862;0,062;;;;;
YMR304W_sn1555;YMR304W;ubp15;0,8862;0,062;0,8862;0,062;;;;;
YMR305C_dma3908;YMR305C;scw10;1,041;0,0839;1,041;0,0839;;;;;
YMR305C_sn789;YMR305C;scw10;1,041;0,0839;1,041;0,0839;;;;;
YMR306C-A_dma3907;YMR306C-A;ymr306c-a;1,0355;0,0225;1,0355;0,0225;;;;;
YMR306W_dma3906;YMR306W;fks3;1,0328;0,0463;1,0328;0,0463;;;;;
YMR306W_sn598;YMR306W;fks3;1,0328;0,0463;1,0328;0,0463;;;;;
YMR307W_dma3905;YMR307W;gas1;0,7903;0,1414;0,7903;0,1414;;;;;
YMR307W_sn703;YMR307W;gas1;0,7903;0,1414;0,7903;0,1414;;;;;
YMR308C_damp866;YMR308C;pse1_damp;1,0295;0,0167;1,0295;0,0167;;;;;
YMR308C_tsq683;YMR308C;pse1-41;0,8365;0,1321;0,7074;0,1488;;;;;
YMR309C_damp867;YMR309C;nip1_damp;0,7015;0,0942;0,7015;0,0942;;;;;
YMR309C_tsq2225;YMR309C;nip1-5001;0,837;0,0084;0,6096;0,0306;;;;;
YMR309C_tsq2228;YMR309C;nip1-5004;0,6287;0,0206;0,409;0,0188;;;;;
YMR309C_tsq2231;YMR309C;nip1-5007;0,5923;0,0215;NaN;NaN;;;;;
YMR309C_tsq2234;YMR309C;nip1-5010;0,6474;0,0168;0,4456;0,0287;;;;;
YMR310C_dma3904;YMR310C;ymr310c;0,975;0,0514;0,975;0,0514;;;;;
YMR310C_sn3737;YMR310C;ymr310c;0,975;0,0514;0,975;0,0514;;;;;
YMR311C_dma3903;YMR311C;glc8;0,9835;0,1086;0,9835;0,1086;;;;;
YMR311C_sn2869;YMR311C;glc8;0,9835;0,1086;0,9835;0,1086;;;;;
YMR312W_dma3902;YMR312W;elp6;0,7418;0,1179;0,7418;0,1179;;;;;
YMR312W_sn1986;YMR312W;elp6;0,7418;0,1179;0,7418;0,1179;;;;;
YMR313C_dma3901;YMR313C;tgl3;1,0162;0,0786;1,0162;0,0786;;;;;
YMR313C_sn845;YMR313C;tgl3;1,0162;0,0786;1,0162;0,0786;;;;;
YMR315W_dma3923;YMR315W;ymr315w;1,0562;0,0275;1,0562;0,0275;;;;;
YMR315W_sn3629;YMR315W;ymr315w;1,0562;0,0275;1,0562;0,0275;;;;;
YMR315W-A_sn4583;YMR315W-A;ymr315w-a;1,026;0,0331;1,026;0,0331;;;;;
YMR316C-A_dma3922;YMR316C-A;ymr316c-a;1,041;0,0175;1,041;0,0175;;;;;
YMR316C-B_dma3921;YMR316C-B;ymr316c-b;1,054;0,0135;1,054;0,0135;;;;;
YMR316W_dma3920;YMR316W;dia1;1,022;0,0692;1,022;0,0692;;;;;
YMR316W_sn971;YMR316W;dia1;1,022;0,0692;1,022;0,0692;;;;;
YMR317W_dma3919;YMR317W;ymr317w;1,012;0,0365;1,012;0,0365;;;;;
YMR317W_sn632;YMR317W;ymr317w;1,012;0,0365;1,012;0,0365;;;;;
YMR318C_dma3918;YMR318C;adh6;1,039;0,0123;1,039;0,0123;;;;;
YMR318C_sn2749;YMR318C;adh6;1,039;0,0123;1,039;0,0123;;;;;
YMR319C_dma3917;YMR319C;fet4;1,0188;0,0456;1,0188;0,0456;;;;;
YMR319C_sn2214;YMR319C;fet4;1,0188;0,0456;1,0188;0,0456;;;;;
YMR320W_dma3916;YMR320W;ymr320w;1,024;0,0047;1,024;0,0047;;;;;
YMR321C_sn3342;YMR321C;ymr321c;0,9805;0,0733;0,9805;0,0733;;;;;
YMR322C_sn3851;YMR322C;sno4;1,0455;0,0073;1,0455;0,0073;;;;;
YMR325W_sn3343;YMR325W;pau19;1,006;0,0893;1,006;0,0893;;;;;
YMR326C_dma3914;YMR326C;ymr326c;1,0005;0,0049;1,0005;0,0049;;;;;
YNL001W_dma4193;YNL001W;dom34;0,9042;0,0596;0,9042;0,0596;;;;;
YNL001W_sn4097;YNL001W;dom34;0,9042;0,0596;0,9042;0,0596;;;;;
YNL002C_damp869;YNL002C;rlp7_damp;0,776;0,096;0,776;0,096;;;;;
YNL002C_tsa1159;YNL002C;rlp7-5001;0,9122;0,0461;0,8187;0,0827;;;;;
YNL002C_tsq1366;YNL002C;rlp7-5001;0,9122;0,0461;0,8187;0,0827;;;;;
YNL003C_dma3935;YNL003C;pet8;0,736;0,0255;0,736;0,0255;;;;;
YNL003C_sn2318;YNL003C;pet8;0,736;0,0255;0,736;0,0255;;;;;
YNL004W_dma3934;YNL004W;hrb1;0,9875;0,1609;0,9875;0,1609;;;;;
YNL004W_sn1916;YNL004W;hrb1;0,9875;0,1609;0,9875;0,1609;;;;;
YNL005C_sn4085;YNL005C;mrp7;0,9725;0,0257;0,9725;0,0257;;;;;
YNL006W_damp870;YNL006W;lst8_damp;1,006;0,0307;1,006;0,0307;;;;;
YNL006W_tsa466;YNL006W;lst8-6;0,7484;0,0709;0,6525;0,1757;;;;;
YNL006W_tsa467;YNL006W;lst8-15;0,9493;0,0735;0,945;0,0909;;;;;
YNL006W_tsq1122;YNL006W;lst8-6;0,7484;0,0709;0,6525;0,1757;;;;;
YNL006W_tsq467;YNL006W;lst8-15;0,9493;0,0735;0,945;0,0909;;;;;
YNL007C_damp131;YNL007C;sis1_damp;0,9905;0,0156;0,9905;0,0156;;;;;
YNL008C_dma3933;YNL008C;asi3;1,0157;0,093;1,0157;0,093;;;;;
YNL008C_sn4491;YNL008C;asi3;1,0157;0,093;1,0157;0,093;;;;;
YNL009W_dma3932;YNL009W;idp3;1,0365;0,0493;1,0365;0,0493;;;;;
YNL009W_sn2810;YNL009W;idp3;1,0365;0,0493;1,0365;0,0493;;;;;
YNL010W_dma3931;YNL010W;ynl010w;0,9997;0,0842;0,9997;0,0842;;;;;
YNL010W_sn3630;YNL010W;ynl010w;0,9997;0,0842;0,9997;0,0842;;;;;
YNL011C_dma5328;YNL011C;ynl011c;1,0217;0,0783;1,0217;0,0783;;;;;
YNL012W_dma3930;YNL012W;spo1;0,997;0,0147;0,997;0,0147;;;;;
YNL012W_sn1370;YNL012W;spo1;0,997;0,0147;0,997;0,0147;;;;;
YNL013C_dma3929;YNL013C;ynl013c;0,889;0,1332;0,889;0,1332;;;;;
YNL014W_dma5327;YNL014W;hef3;1,0208;0,0771;1,0208;0,0771;;;;;
YNL014W_sn4193;YNL014W;hef3;1,0208;0,0771;1,0208;0,0771;;;;;
YNL015W_dma3928;YNL015W;pbi2;1,0005;0,101;1,0005;0,101;;;;;
YNL015W_sn502;YNL015W;pbi2;1,0005;0,101;1,0005;0,101;;;;;
YNL016W_dma3927;YNL016W;pub1;0,913;0,0423;0,913;0,0423;;;;;
YNL016W_sn1836;YNL016W;pub1;0,913;0,0423;0,913;0,0423;;;;;
YNL018C_sn3345;YNL018C;ynl018c;0,9835;0,0446;0,9835;0,0446;;;;;
YNL019C_sn3346;YNL019C;ynl019c;0,999;0,0497;0,999;0,0497;;;;;
YNL020C_dma3926;YNL020C;ark1;1,0553;0,0505;1,0553;0,0505;;;;;
YNL020C_sn938;YNL020C;ark1;1,0553;0,0505;1,0553;0,0505;;;;;
YNL021W_dma3925;YNL021W;hda1;0,688;0,1488;0,688;0,1488;;;;;
YNL021W_sn1608;YNL021W;hda1;0,688;0,1488;0,688;0,1488;;;;;
YNL022C_dma3960;YNL022C;rcm1;1,0123;0,0395;1,0123;0,0395;;;;;
YNL022C_sn3738;YNL022C;rcm1;1,0123;0,0395;1,0123;0,0395;;;;;
YNL023C_dma3959;YNL023C;fap1;1,0172;0,0685;1,0172;0,0685;;;;;
YNL023C_sn1743;YNL023C;fap1;1,0172;0,0685;1,0172;0,0685;;;;;
YNL024C_dma3958;YNL024C;efm6;1,0155;0,0518;1,0155;0,0518;;;;;
YNL024C_sn3811;YNL024C;efm6;1,0155;0,0518;1,0155;0,0518;;;;;
YNL025C_sn1379;YNL025C;ssn8;0,5665;0,1382;0,5665;0,1382;;;;;
YNL026W_damp132;YNL026W;sam50_damp;0,8435;0,1219;0,8435;0,1219;;;;;
YNL027W_dma3957;YNL027W;crz1;1,0142;0,05;1,0142;0,05;;;;;
YNL027W_sn2031;YNL027W;crz1;1,0142;0,05;1,0142;0,05;;;;;
YNL028W_dma3956;YNL028W;ynl028w;1,009;0,0061;1,009;0,0061;;;;;
YNL029C_dma3955;YNL029C;ktr5;0,9662;0,1449;0,9662;0,1449;;;;;
YNL029C_sn749;YNL029C;ktr5;0,9662;0,1449;0,9662;0,1449;;;;;
YNL030W_dma3954;YNL030W;hhf2;1,0267;0,0865;1,0267;0,0865;;;;;
YNL030W_sn1752;YNL030W;hhf2;1,0267;0,0865;1,0267;0,0865;;;;;
YNL031C_dma3953;YNL031C;hht2;1,0132;0,0753;1,0132;0,0753;;;;;
YNL031C_sn1753;YNL031C;hht2;1,0132;0,0753;1,0132;0,0753;;;;;
YNL032W_dma3952;YNL032W;siw14;0,997;0,0522;0,997;0,0522;;;;;
YNL032W_sn2979;YNL032W;siw14;0,997;0,0522;0,997;0,0522;;;;;
YNL033W_sn3347;YNL033W;ynl033w;1,002;0,0318;1,002;0,0318;;;;;
YNL034W_dma3951;YNL034W;ynl034w;1,0027;0,0336;1,0027;0,0336;;;;;
YNL034W_sn3348;YNL034W;ynl034w;1,0027;0,0336;1,0027;0,0336;;;;;
YNL035C_dma3950;YNL035C;ynl035c;1,0118;0,0447;1,0118;0,0447;;;;;
YNL035C_sn3739;YNL035C;ynl035c;1,0118;0,0447;1,0118;0,0447;;;;;
YNL036W_sn2173;YNL036W;nce103;1,004;0,0111;1,004;0,0111;;;;;
YNL037C_dma3972;YNL037C;idh1;0,8692;0,0619;0,8692;0,0619;;;;;
YNL037C_sn4737;YNL037C;idh1;0,8692;0,0619;0,8692;0,0619;;;;;
YNL038W_tsa1157;YNL038W;gpi15-5001;0,9437;0,072;0,7931;0,0629;;;;;
YNL038W_tsq1351;YNL038W;gpi15-5001;0,9437;0,072;0,7931;0,0629;;;;;
YNL039W_damp872;YNL039W;bdp1_damp;1,0265;0,0253;1,0265;0,0253;;;;;
YNL039W_tsq2665;YNL039W;bdp1-5005;0,759;0,0166;NaN;NaN;;;;;
YNL040W_dma3971;YNL040W;ynl040w;1,0362;0,134;1,0362;0,134;;;;;
YNL040W_sn648;YNL040W;ynl040w;1,0362;0,134;1,0362;0,134;;;;;
YNL041C_dma3970;YNL041C;cog6;0,9457;0,0682;0,9457;0,0682;;;;;
YNL041C_sn264;YNL041C;cog6;0,9457;0,0682;0,9457;0,0682;;;;;
YNL042W_dma5200;YNL042W;bop3;1,0513;0,0158;1,0513;0,0158;;;;;
YNL042W_sn3535;YNL042W;bop3;1,0513;0,0158;1,0513;0,0158;;;;;
YNL042W-B_sn4585;YNL042W-B;ynl042w-b;1,041;0,0229;1,041;0,0229;;;;;
YNL043C_dma3969;YNL043C;ynl043c;0,9915;0,0119;0,9915;0,0119;;;;;
YNL044W_dma3968;YNL044W;yip3;1,0122;0,046;1,0122;0,046;;;;;
YNL044W_sn187;YNL044W;yip3;1,0122;0,046;1,0122;0,046;;;;;
YNL045W_dma3967;YNL045W;lap2;1,0305;0,0581;1,0305;0,0581;;;;;
YNL045W_sn2890;YNL045W;lap2;1,0305;0,0581;1,0305;0,0581;;;;;
YNL046W_dma3966;YNL046W;ynl046w;1,009;0,0329;1,009;0,0329;;;;;
YNL046W_sn93;YNL046W;ynl046w;1,009;0,0329;1,009;0,0329;;;;;
YNL047C_dma5326;YNL047C;slm2;0,9885;0,0243;0,9885;0,0243;;;;;
YNL047C_sn554;YNL047C;slm2;0,9885;0,0243;0,9885;0,0243;;;;;
YNL048W_sn907;YNL048W;alg11;0,982;0,0282;0,982;0,0282;;;;;
YNL049C_dma3965;YNL049C;sfb2;0,9527;0,085;0,9527;0,085;;;;;
YNL049C_sn183;YNL049C;sfb2;0,9527;0,085;0,9527;0,085;;;;;
YNL050C_dma3964;YNL050C;ynl050c;1,0052;0,1063;1,0052;0,1063;;;;;
YNL050C_sn3349;YNL050C;ynl050c;1,0052;0,1063;1,0052;0,1063;;;;;
YNL051W_dma3963;YNL051W;cog5;0,947;0,0909;0,947;0,0909;;;;;
YNL051W_sn263;YNL051W;cog5;0,947;0,0909;0,947;0,0909;;;;;
YNL052W_dma3962;YNL052W;cox5a;0,941;0,0076;0,941;0,0076;;;;;
YNL053W_dma5325;YNL053W;msg5;0,9742;0,0335;0,9742;0,0335;;;;;
YNL053W_sn901;YNL053W;msg5;0,9742;0,0335;0,9742;0,0335;;;;;
YNL054W_sn504;YNL054W;vac7;0,8835;0,0565;0,8835;0,0565;;;;;
YNL055C_sn4586;YNL055C;por1;0,7995;0,1426;0,7995;0,1426;;;;;
YNL056W_dma3983;YNL056W;oca2;0,9062;0,2801;0,9062;0,2801;;;;;
YNL056W_sn3505;YNL056W;oca2;0,9062;0,2801;0,9062;0,2801;;;;;
YNL057W_dma3982;YNL057W;ynl057w;0,989;0,0307;0,989;0,0307;;;;;
YNL058C_dma3981;YNL058C;ynl058c;0,9967;0,0103;0,9967;0,0103;;;;;
YNL058C_sn3778;YNL058C;ynl058c;0,9967;0,0103;0,9967;0,0103;;;;;
YNL059C_damp3512;YNL059C;arp5_damp;1,01;0,004;1,01;0,004;;;;;
YNL061W_damp873;YNL061W;nop2_damp;0,844;0,0957;0,844;0,0957;;;;;
YNL061W_S23;YNL061W;nop2-4-supp1;NaN;NaN;NaN;NaN;;;;;
YNL061W_tsa624;YNL061W;nop2-3;0,6459;0,1235;0,552;0,1242;;;;;
YNL061W_tsa626;YNL061W;nop2-5;0,6765;0,0672;0,5503;0,0895;;;;;
YNL061W_tsa627;YNL061W;nop2-4-supp1;0,6871;0,0294;0,6005;0,0534;;;;;
YNL061W_tsa628;YNL061W;nop2-6;0,802;0,0218;0,7621;0,0211;;;;;
YNL061W_tsa630;YNL061W;nop2-9;0,4372;0,1875;0,431;0,2041;;;;;
YNL061W_tsq1139;YNL061W;nop2-5;0,6765;0,0672;0,5503;0,0895;;;;;
YNL061W_tsq1217;YNL061W;nop2-10;0,5591;0,0199;0,4432;0,0359;;;;;
YNL061W_tsq624;YNL061W;nop2-3;0,6459;0,1235;0,552;0,1242;;;;;
YNL061W_tsq630;YNL061W;nop2-9;0,4372;0,1875;0,431;0,2041;;;;;
YNL062C_damp133;YNL062C;gcd10_damp;1,0045;0,0212;1,0045;0,0212;;;;;
YNL062C_tsa442;YNL062C;gcd10-506;0,95;0,0727;0,8138;0,0394;;;;;
YNL062C_tsq442;YNL062C;gcd10-506;0,95;0,0727;0,8138;0,0394;;;;;
YNL063W_dma3980;YNL063W;mtq1;1,02;0,0302;1,02;0,0302;;;;;
YNL064C_dma3979;YNL064C;ydj1;0,6488;0,2412;0,6488;0,2412;;;;;
YNL064C_sn222;YNL064C;ydj1;0,6488;0,2412;0,6488;0,2412;;;;;
YNL065W_dma3977;YNL065W;aqr1;0,9912;0,0634;0,9912;0,0634;;;;;
YNL065W_sn2349;YNL065W;aqr1;0,9912;0,0634;0,9912;0,0634;;;;;
YNL066W_dma3976;YNL066W;sun4;0,994;0,1015;0,994;0,1015;;;;;
YNL066W_sn2665;YNL066W;sun4;0,994;0,1015;0,994;0,1015;;;;;
YNL067W_dma3975;YNL067W;rpl9b;0,9135;0,0485;0,9135;0,0485;;;;;
YNL067W_sn3987;YNL067W;rpl9b;0,9135;0,0485;0,9135;0,0485;;;;;
YNL067W-B_sn4587;YNL067W-B;ynl067w-b;0,823;0,011;0,823;0,011;;;;;
YNL068C_dma3974;YNL068C;fkh2;1,0242;0,0792;1,0242;0,0792;;;;;
YNL068C_sn1576;YNL068C;fkh2;1,0242;0,0792;1,0242;0,0792;;;;;
YNL069C_sn4078;YNL069C;rpl16b;0,686;0,0185;0,686;0,0185;;;;;
YNL070W_dma3995;YNL070W;tom7;0,9433;0,139;0,9433;0,139;;;;;
YNL070W_sn2287;YNL070W;tom7;0,9433;0,139;0,9433;0,139;;;;;
YNL071W_dma3994;YNL071W;lat1;0,9145;0,067;0,9145;0,067;;;;;
YNL071W_sn4738;YNL071W;lat1;0,9145;0,067;0,9145;0,067;;;;;
YNL072W_dma3993;YNL072W;rnh201;1,0497;0,0661;1,0497;0,0661;;;;;
YNL072W_sn1301;YNL072W;rnh201;1,0497;0,0661;1,0497;0,0661;;;;;
YNL074C_dma3992;YNL074C;mlf3;1,016;0,0845;1,016;0,0845;;;;;
YNL074C_sn2710;YNL074C;mlf3;1,016;0,0845;1,016;0,0845;;;;;
YNL075W_damp874;YNL075W;imp4_damp;0,851;0,0533;0,851;0,0533;;;;;
YNL075W_tsq2810;YNL075W;imp4-2;0,4386;0,2732;0,4156;0,0696;;;;;
YNL076W_dma3991;YNL076W;mks1-supp1;0,713;0,0377;0,713;0,0377;;;;;
YNL077W_dma3990;YNL077W;apj1;0,9525;0,0615;0,9525;0,0615;;;;;
YNL077W_sn2166;YNL077W;apj1;0,9525;0,0615;0,9525;0,0615;;;;;
YNL078W_dma3989;YNL078W;nis1;1,0155;0,0447;1,0155;0,0447;;;;;
YNL078W_sn1600;YNL078W;nis1;1,0155;0,0447;1,0155;0,0447;;;;;
YNL079C_dma3988;YNL079C;tpm1-supp1;0,8535;0,0081;0,8535;0,0081;;;;;
YNL079C_S102;YNL079C;tpm1-supp1;NaN;NaN;NaN;NaN;;;;;
YNL079C_S160;YNL079C;tpm1-supp1a;NaN;NaN;NaN;NaN;;;;;
YNL080C_dma3987;YNL080C;eos1-supp1;0,636;0,0153;0,636;0,0153;;;;;
YNL080C_S48;YNL080C;eos1-supp2;NaN;NaN;NaN;NaN;;;;;
YNL081C_dma3986;YNL081C;sws2-supp2;0,7215;0,0581;0,7215;0,0581;;;;;
YNL081C_S290;YNL081C;sws2-supp1a;NaN;NaN;NaN;NaN;;;;;
YNL082W_dma4008;YNL082W;pms1;0,9025;0,0903;0,9025;0,0903;;;;;
YNL082W_S337;YNL082W;pms1-supp1;NaN;NaN;NaN;NaN;;;;;
YNL083W_dma4007;YNL083W;sal1;1,0357;0,0381;1,0357;0,0381;;;;;
YNL083W_sn2268;YNL083W;sal1;1,0357;0,0381;1,0357;0,0381;;;;;
YNL084C_S79;YNL084C;end3-supp1;NaN;NaN;NaN;NaN;;;;;
YNL085W_dma4006;YNL085W;mkt1;0,979;0,0866;0,979;0,0866;;;;;
YNL085W_sn2135;YNL085W;mkt1;0,979;0,0866;0,979;0,0866;;;;;
YNL086W_dma5324;YNL086W;snn1;1,0283;0,0493;1,0283;0,0493;;;;;
YNL086W_sn112;YNL086W;snn1;1,0283;0,0493;1,0283;0,0493;;;;;
YNL087W_dma4005;YNL087W;tcb2;1,023;0,0388;1,023;0,0388;;;;;
YNL087W_sn605;YNL087W;tcb2;1,023;0,0388;1,023;0,0388;;;;;
YNL088W_damp875;YNL088W;top2_damp;1,001;0,0323;1,001;0,0323;;;;;
YNL088W_tsq2666;YNL088W;top2-5002;NaN;NaN;NaN;NaN;;;;;
YNL089C_dma4004;YNL089C;ynl089c;0,988;0,0057;0,988;0,0057;;;;;
YNL090W_dma4003;YNL090W;rho2;0,9583;0,1517;0,9583;0,1517;;;;;
YNL090W_sn746;YNL090W;rho2;0,9583;0,1517;0,9583;0,1517;;;;;
YNL091W_dma4002;YNL091W;nst1;0,909;0,0422;0,909;0,0422;;;;;
YNL091W_sn1006;YNL091W;nst1;0,909;0,0422;0,909;0,0422;;;;;
YNL092W_dma4001;YNL092W;ynl092w;1,041;0,0522;1,041;0,0522;;;;;
YNL093W_dma4000;YNL093W;ypt53;1,011;0,0419;1,011;0,0419;;;;;
YNL093W_sn424;YNL093W;ypt53;1,011;0,0419;1,011;0,0419;;;;;
YNL094W_dma3999;YNL094W;app1;0,985;0,1151;0,985;0,1151;;;;;
YNL094W_sn574;YNL094W;app1;0,985;0,1151;0,985;0,1151;;;;;
YNL095C_dma3998;YNL095C;ynl095c;1,0157;0,0271;1,0157;0,0271;;;;;
YNL095C_sn3674;YNL095C;ynl095c;1,0157;0,0271;1,0157;0,0271;;;;;
YNL096C_dma5343;YNL096C;rps7b;0,8978;0,0947;0,8978;0,0947;;;;;
YNL096C_sn4019;YNL096C;rps7b;0,8978;0,0947;0,8978;0,0947;;;;;
YNL097C_dma4020;YNL097C;pho23;0,8772;0,0894;0,8772;0,0894;;;;;
YNL097C_sn1191;YNL097C;pho23;0,8772;0,0894;0,8772;0,0894;;;;;
YNL097C-B_sn4588;YNL097C-B;ynl097c-b;1,045;0,0366;1,045;0,0366;;;;;
YNL098C_dma4019;YNL098C;ras2;1,0085;0,0167;1,0085;0,0167;;;;;
YNL098C_sn1067;YNL098C;ras2;1,0085;0,0167;1,0085;0,0167;;;;;
